-11.653021, -3.844431, 5.932841, 0.313492, -1.608397, 3.127801, 14.687956, -22.189082, 2.293911, 0
-11.231748, -1.950939, 7.889858, 2.061503, -2.713837, 3.266326, 12.565434, -22.996904, 2.963320, 0
-10.798080, 0.019842, 7.730793, 2.463762, -3.799758, 2.784648, 11.300339, -23.248394, 3.800709, 0
-10.357076, 1.434497, 5.830700, 1.919113, -4.752464, 1.853205, 11.163693, -23.246495, 3.986716, 0
-10.186144, 2.046869, 3.048834, 1.063463, -5.548162, 0.804953, 12.077887, -23.216375, 3.083795, 0
-10.630963, 2.048568, 0.290015, 0.398243, -6.236078, -0.069810, 13.639396, -23.268886, 1.060918, 0
-11.845312, 1.941442, -1.880434, 0.063356, -6.879321, -0.679168, 15.298298, -23.368391, -1.916922, 0
-13.666824, 2.125525, -3.305645, -0.143849, -7.467928, -1.137491, 16.561637, -23.314001, -5.683901, 0
-15.669822, 2.703080, -4.127491, -0.525132, -7.899043, -1.655639, 17.142633, -22.779016, -10.143363, 0
-17.357328, 3.524222, -4.520124, -1.224419, -8.012063, -2.389513, 16.981757, -21.484945, -15.201252, 0
-18.352462, 4.417020, -4.538140, -2.089038, -7.671818, -3.324832, 16.256349, -19.304523, -20.593400, 0
-18.499690, 5.442207, -4.106964, -2.757931, -6.860626, -4.279338, 15.122662, -16.387490, -25.867187, 0
-17.838584, 6.826681, -3.167191, -2.892773, -5.723753, -4.983127, 13.727243, -13.092964, -30.409770, 0
-16.490431, 8.734178, -1.792474, -2.418335, -4.532474, -5.208902, 12.074683, -9.848239, -33.711104, 0
-14.566423, 10.954096, -0.194887, -1.596327, -3.572451, -4.874105, 10.132639, -6.993152, -35.581008, 0
-12.147562, 12.848028, 1.377791, -0.897536, -3.013795, -4.073346, 7.984982, -4.695856, -36.279699, 0
-9.352622, 13.594131, 2.782236, -0.732765, -2.825724, -3.029581, 5.907763, -2.978930, -36.444569, 0
-6.424745, 12.617466, 4.018602, -1.206346, -2.792775, -2.000378, 4.310682, -1.767791, -36.798761, 0
-3.736879, 9.943646, 5.151131, -2.047026, -2.631263, -1.184131, 3.497669, -0.966260, -37.822530, 0
-1.691857, 6.236171, 6.186705, -2.753601, -2.137786, -0.666351, 3.457384, -0.479412, -39.524164, 2
-0.565192, 2.521617, 7.009296, -2.863114, -1.292818, -0.426265, 3.790336, -0.250323, -41.491670, 2
-0.382913, -0.255936, 7.447917, -2.191447, -0.260282, -0.376323, 3.932881, -0.281187, -43.133579, 2
-0.922151, -1.599766, 7.411984, -0.910240, 0.708539, -0.412985, 3.476515, -0.635840, -44.007071, 2
-1.828059, -1.549621, 7.008147, 0.561582, 1.404996, -0.451161, 2.427441, -1.413934, -44.023899, 2
-2.782416, -0.550032, 6.501489, 1.772840, 1.748844, -0.439822, 1.216743, -2.673775, -43.419062, 0
-3.605815, 0.839612, 6.167658, 2.429762, 1.796904, -0.360818, 0.444403, -4.362737, -42.583193, 0
-4.283119, 2.156916, 6.128224, 2.468747, 1.688164, -0.220628, 0.548396, -6.256627, -41.821926, 0
-4.900647, 3.139686, 6.284816, 2.011636, 1.566889, -0.043101, 1.558287, -8.010060, -41.252611, 0
-5.546447, 3.707224, 6.411328, 1.261579, 1.526842, 0.140704, 3.168748, -9.253847, -40.813258, 0
-6.255363, 3.878123, 6.301763, 0.403937, 1.603221, 0.300110, 4.965371, -9.729997, -40.377607, 0
-7.010612, 3.696203, 5.869886, -0.428579, 1.786048, 0.416700, 6.693457, -9.366165, -39.825235, 0
-7.774080, 3.162039, 5.122909, -1.151297, 2.047922, 0.485001, 8.359311, -8.282370, -39.067101, 0
-8.544333, 2.256950, 4.123815, -1.698137, 2.366619, 0.508977, 10.138865, -6.721221, -38.006788, 0
-9.403873, 0.971900, 2.894270, -1.992305, 2.721551, 0.496424, 12.216542, -4.963521, -36.516675, 0
-10.496230, -0.597027, 1.458899, -1.970358, 3.087659, 0.433016, 14.615364, -3.282702, -34.499593, 0
-11.971723, -2.265569, -0.104211, -1.643071, 3.428352, 0.279382, 17.245713, -1.815054, -31.894264, 0
-13.944286, -3.860188, -1.593944, -1.132207, 3.696973, -0.025769, 19.806969, -0.538057, -28.750095, 0
-16.321757, -5.318319, -2.721020, -0.665132, 3.839599, -0.544284, 21.988953, 0.749793, -25.159220, 0
-18.805056, -6.771561, -3.213073, -0.485763, 3.822364, -1.291563, 23.456822, 2.348532, -21.235758, 0
-20.887811, -8.342501, -2.953733, -0.711537, 3.631809, -2.201926, 23.956666, 4.502069, -17.088930, 0
-21.988575, -9.925279, -2.074614, -1.262268, 3.289740, -3.111314, 23.407998, 7.268294, -12.854844, 0
-21.690013, -11.036972, -0.928583, -1.877501, 2.857326, -3.773552, 21.951674, 10.439216, -8.715753, 0
-19.968168, -10.969584, 0.056838, -2.256487, 2.432682, -3.922924, 19.956163, 13.604611, -4.870030, 0
-17.298932, -9.232749, 0.555311, -2.232117, 2.127412, -3.366082, 17.912223, 16.271213, -1.425629, 0
-14.515585, -5.928392, 0.443823, -1.878547, 2.015878, -2.082686, 16.273770, 17.975230, 1.675088, 0
-12.475461, -1.895593, -0.216229, -1.499799, 2.093539, -0.289236, 15.318598, 18.369325, 4.646100, 0
-11.665880, 1.678092, -1.298534, -1.493422, 2.262363, 1.588844, 15.076755, 17.232889, 7.684199, 0
-11.996921, 3.802939, -2.693585, -2.160273, 2.372021, 3.044275, 15.380081, 14.485446, 10.752908, 0
-12.881074, 4.175721, -4.285673, -3.532111, 2.299875, 3.690517, 15.969276, 10.204211, 13.469619, 0
-13.598011, 3.222005, -5.847507, -5.310051, 2.021779, 3.446198, 16.601580, 4.663405, 15.219452, 0
-13.695875, 1.784077, -6.978534, -6.939859, 1.616970, 2.594889, 17.079440, -1.664376, 15.471954, 0
-13.198536, 0.644848, -7.186520, -7.820880, 1.203513, 1.666480, 17.236116, -8.163820, 14.126733, 0
-12.518664, 0.196020, -6.127117, -7.560892, 0.846400, 1.185146, 16.908247, -14.210651, 11.631272, 0
-12.118828, 0.420159, -3.833560, -6.160589, 0.500040, 1.409243, 15.971711, -19.326134, 8.797261, 0
-12.200349, 1.035457, -0.799831, -4.037505, 0.040696, 2.214976, 14.421764, -23.287207, 6.401180, 0
-12.603501, 1.729398, 2.169149, -1.851080, -0.645688, 3.183466, 12.434156, -26.145125, 4.821184, 0
-12.965240, 2.253549, 4.286236, -0.223549, -1.579171, 3.833586, 10.366190, -28.143968, 3.898584, 0
-12.991195, 2.445520, 5.096127, 0.523701, -2.667012, 3.865610, 8.631285, -29.595063, 3.112271, 0
-12.684824, 2.242561, 4.602231, 0.471491, -3.765169, 3.282426, 7.561571, -30.766549, 1.882444, 0
-12.344910, 1.757961, 3.200285, -0.008388, -4.769287, 2.328835, 7.284534, -31.823881, -0.169920, 0
-12.311195, 1.238174, 1.363804, -0.525683, -5.669220, 1.303746, 7.696076, -32.817214, -3.152511, 0
-12.807141, 0.958260, -0.527822, -0.902625, -6.494090, 0.386461, 8.520148, -33.651976, -7.007665, 0
-13.740972, 1.092590, -2.305694, -1.232216, -7.245122, -0.443179, 9.420936, -34.087465, -11.640235, 0
-14.834898, 1.562898, -3.906599, -1.731961, -7.815653, -1.331313, 10.104144, -33.756797, -16.956348, 0
-15.793919, 2.219492, -5.233678, -2.488535, -8.019241, -2.398834, 10.382828, -32.303660, -22.779804, 0
-16.450749, 3.030438, -6.067602, -3.320309, -7.690700, -3.611042, 10.212268, -29.581989, -28.770903, 0
-16.767296, 4.192127, -6.144701, -3.842855, -6.815775, -4.747968, 9.638583, -25.839711, -34.408564, 0
-16.694824, 5.996367, -5.303875, -3.719022, -5.585589, -5.496123, 8.751995, -21.704254, -39.141653, 0
-16.085941, 8.487179, -3.593828, -2.912746, -4.327003, -5.603450, 7.593346, -17.952302, -42.575334, 0
-14.711234, 11.241046, -1.300015, -1.746758, -3.358315, -5.009577, 6.123544, -15.160114, -44.618810, 0
-12.422659, 13.401694, 1.198009, -0.733022, -2.824904, -3.887648, 4.265976, -13.436878, -45.497486, 0
-9.360370, 14.101976, 3.544261, -0.272938, -2.640870, -2.561994, 1.995399, -12.434647, -45.625868, 0
-6.002839, 12.929874, 5.519399, -0.443366, -2.560781, -1.370849, -0.558756, -11.589365, -45.434316, 0
-3.017411, 10.192328, 7.044585, -0.994401, -2.331002, -0.533869, -3.102458, -10.447164, -45.216596, 0
-0.985416, 6.761104, 8.127538, -1.545112, -1.831134, -0.093897, -5.262265, -8.865938, -45.076101, 2
-0.146090, 3.628596, 8.803839, -1.819415, -1.125981, 0.049713, -6.750226, -6.985949, -44.968615, 2
-0.309686, 1.425714, 9.100021, -1.768316, -0.400518, 0.052115, -7.475618, -5.059651, -44.787211, 2
-1.018760, 0.234563, 9.079765, -1.513578, 0.166124, 0.038735, -7.570416, -3.284633, -44.469089, 2
-1.801431, -0.260420, 8.868867, -1.190894, 0.495115, 0.065759, -7.290045, -1.767828, -44.042565, 2
-2.383101, -0.430922, 8.640128, -0.842670, 0.626986, 0.129788, -6.864902, -0.587240, -43.621818, 0
-2.737002, -0.452037, 8.527891, -0.444751, 0.663418, 0.201705, -6.415010, 0.154071, -43.342068, 0
-2.977191, -0.302056, 8.566643, -0.018412, 0.683570, 0.256651, -5.925516, 0.389049, -43.287952, 0
-3.206914, 0.062341, 8.655899, 0.301850, 0.714652, 0.284297, -5.333975, 0.209423, -43.442805, 0
-3.447308, 0.528309, 8.604485, 0.322857, 0.750516, 0.286954, -4.578787, -0.075715, -43.686044, 0
-3.690801, 0.855958, 8.255180, -0.040135, 0.808620, 0.277820, -3.629213, -0.045278, -43.851399, 0
-3.964647, 0.821367, 7.515125, -0.641840, 0.958457, 0.272488, -2.432518, 0.580283, -43.793158, 0
-4.460840, 0.458968, 6.434085, -1.134759, 1.318995, 0.289906, -0.871185, 1.732048, -43.434177, 0
-5.464652, 0.115375, 5.119924, -1.140469, 1.977549, 0.348259, 1.246295, 2.953674, -42.744483, 0
-7.222262, 0.234356, 3.662243, -0.491931, 2.918524, 0.452597, 4.105062, 3.621298, -41.689891, 0
-9.746213, 1.018936, 2.090942, 0.641163, 3.994260, 0.583393, 7.769693, 3.284463, -40.189569, 0
-12.729336, 2.133759, 0.410930, 1.805284, 4.959154, 0.688033, 12.101012, 1.931107, -38.124319, 0
-15.624499, 2.717614, -1.268863, 2.478696, 5.555253, 0.673656, 16.731334, 0.050152, -35.396040, 0
-17.861234, 1.758067, -2.647374, 2.310513, 5.619202, 0.421648, 21.146614, -1.551887, -32.007894, 0
-19.146088, -1.318208, -3.271384, 1.272688, 5.131696, -0.166459, 24.791892, -2.068151, -28.086801, 0
-19.489276, -6.174720, -2.756208, -0.327730, 4.209606, -1.103325, 27.217515, -0.987473, -23.865568, 0
-19.134737, -11.487671, -1.077062, -1.993286, 3.056554, -2.258264, 28.194150, 1.748234, -19.613365, 0
-18.302504, -15.422902, 1.259309, -3.237856, 1.900325, -3.343582, 27.791804, 5.749557, -15.573281, 0
-17.064939, -16.412491, 3.348492, -3.765801, 0.947837, -3.977308, 26.392987, 10.300519, -11.889196, 0
-15.420614, -13.897462, 4.275755, -3.569545, 0.363938, -3.821926, 24.604093, 14.536564, -8.572491, 0
-13.533463, -8.619341, 3.558861, -2.927519, 0.244765, -2.730974, 23.074096, 17.589186, -5.486109, 0
-11.872639, -2.335631, 1.387134, -2.290926, 0.572837, -0.853204, 22.274109, 18.738927, -2.429731, 0
-11.069840, 2.940628, -1.480196, -2.113930, 1.194383, 1.383076, 22.336187, 17.544371, 0.706216, 0
-11.553715, 5.786473, -4.112970, -2.671298, 1.843761, 3.403778, 23.038655, 13.955392, 3.772042, 0
-13.171459, 5.874928, -5.829757, -3.929185, 2.243637, 4.699031, 23.948431, 8.355319, 6.298412, 0
-15.174187, 3.955030, -6.400027, -5.531027, 2.233120, 5.018441, 24.644849, 1.488777, 7.636952, 0
-16.576064, 1.361579, -5.950205, -6.915303, 1.848171, 4.464245, 24.886571, -5.723599, 7.277470, 0
-16.695768, -0.636448, -4.714269, -7.540432, 1.283277, 3.439664, 24.630632, -12.446753, 5.172049, 0
-15.511874, -1.322819, -2.861132, -7.105301, 0.771237, 2.466480, 23.921156, -18.137020, 1.855218, 0
-13.613244, -0.670705, -0.505298, -5.674836, 0.439589, 1.965671, 22.760021, -22.637102, -1.719231, 0
-11.799554, 0.836410, 2.173637, -3.637861, 0.240357, 2.092614, 21.048006, -26.101619, -4.586858, 0
-10.600524, 2.537325, 4.854094, -1.539093, 0.001706, 2.703585, 18.666575, -28.824172, -6.172278, 0
-10.077944, 3.894454, 7.101662, 0.127553, -0.446627, 3.451002, 15.623899, -31.056116, -6.484621, 0
-9.915348, 4.608562, 8.515774, 1.077273, -1.163792, 3.958958, 12.153161, -32.904992, -6.015307, 0
-9.734836, 4.603402, 8.877829, 1.283042, -2.070430, 3.985535, 8.678679, -34.364621, -5.426314, 0
-9.354233, 3.973720, 8.227170, 0.946918, -3.008014, 3.502805, 5.689176, -35.397559, -5.229847, 0
-8.838752, 2.964022, 6.797459, 0.384485, -3.840060, 2.676236, 3.539025, -36.042315, -5.602373, 0
-8.410390, 1.949313, 4.901520, -0.103314, -4.522373, 1.758561, 2.352905, -36.435502, -6.430429, 0
-8.333090, 1.386740, 2.869942, -0.345876, -5.097489, 0.965887, 2.016677, -36.766311, -7.501254, 0
-8.733455, 1.634169, 0.875840, -0.365666, -5.658116, 0.391350, 2.258418, -37.190323, -8.726269, 0
-9.583762, 2.736612, -0.956665, -0.375296, -6.263316, -0.020588, 2.774312, -37.703218, -10.264528, 0
-10.699304, 4.365150, -2.584145, -0.667221, -6.886145, -0.433955, 3.330941, -38.076992, -12.487589, 0
-11.828157, 5.902299, -3.944881, -1.461580, -7.399647, -1.029764, 3.796390, -37.873596, -15.797969, 0
-12.788317, 6.794056, -4.889181, -2.743736, -7.615540, -1.910851, 4.137480, -36.593673, -20.378263, 0
-13.592843, 6.882719, -5.182112, -4.197233, -7.368200, -3.028057, 4.369306, -33.906646, -26.008211, 0
-14.387998, 6.556410, -4.597981, -5.308972, -6.617674, -4.169530, 4.482545, -29.891109, -32.051904, 0
-15.243843, 6.519785, -3.088721, -5.606209, -5.504563, -5.027644, 4.400394, -25.117314, -37.650409, 0
-15.967015, 7.352803, -0.852919, -4.916772, -4.308707, -5.322663, 3.965795, -20.489168, -42.042631, 0
-16.047347, 9.107114, 1.671538, -3.487553, -3.329107, -4.930992, 3.007353, -16.883233, -44.840755, 0
-14.927790, 11.197187, 4.010885, -1.886585, -2.732689, -3.947681, 1.438320, -14.757562, -46.125591, 0
-12.374739, 12.689414, 5.827280, -0.722582, -2.476790, -2.650987, -0.603744, -13.953969, -46.330665, 0
-8.740784, 12.792923, 7.032271, -0.354849, -2.349902, -1.383475, -2.853429, -13.792032, -45.972530, 0
-4.893384, 11.262636, 7.739705, -0.754447, -2.106449, -0.416193, -4.964988, -13.450522, -45.470191, 0
-1.831579, 8.489631, 8.125978, -1.568013, -1.611699, 0.139033, -6.712880, -12.296407, -44.967229, 2
-0.216728, 5.267557, 8.318577, -2.327666, -0.907494, 0.334515, -8.010767, -10.199746, -44.455299, 2
-0.065429, 2.404703, 8.346885, -2.678297, -0.167281, 0.319621, -8.814178, -7.495510, -43.875992, 2
-0.870907, 0.393208, 8.236464, -2.511140, 0.425866, 0.249752, -8.948329, -4.803308, -43.264802, 2
-1.948797, -0.668960, 8.058228, -1.943349, 0.781290, 0.217301, -8.076641, -2.757919, -42.790481, 2
-2.815256, -0.981729, 7.943654, -1.215882, 0.926511, 0.238263, -5.914057, -1.745475, -42.671739, 0
-3.335541, -0.860365, 7.994286, -0.576267, 0.959547, 0.276685, -2.540478, -1.742741, -42.991081, 0
-3.646385, -0.601035, 8.198457, -0.198235, 0.969517, 0.288300, 1.394988, -2.276573, -43.549424, 0
-3.919245, -0.424374, 8.420488, -0.156150, 0.990956, 0.249060, 4.834617, -2.565391, -43.880087, 0
-4.216803, -0.471177, 8.456520, -0.422531, 1.020341, 0.165429, 6.794862, -1.799283, -43.421865, 0
-4.555175, -0.779211, 8.187093, -0.874372, 1.065045, 0.063985, 6.897079, 0.489456, -41.827118, 0
-4.900026, -1.285353, 7.525288, -1.321982, 1.178654, -0.022248, 5.615029, 4.176772, -39.155905, 0
-5.377586, -1.857214, 6.501822, -1.577113, 1.468982, -0.065810, 4.066263, 8.562784, -35.858514, 0
-6.235954, -2.317493, 5.122893, -1.498942, 2.042414, -0.051792, 3.484601, 12.648392, -32.542387, 0
-7.752400, -2.552909, 3.379446, -1.060515, 2.916971, 0.018470, 4.613757, 15.573091, -29.651256, 0
-10.021402, -2.605939, 1.292333, -0.366681, 3.974096, 0.113324, 7.467409, 16.957788, -27.265404, 0
-12.859087, -2.726069, -0.973906, 0.373182, 4.971638, 0.173294, 11.431579, 17.021677, -25.100820, 0
-15.801408, -3.359408, -3.044038, 0.888244, 5.616498, 0.099579, 15.622389, 16.409837, -22.727290, 0
-18.236750, -4.996695, -4.373920, 0.935579, 5.672980, -0.217978, 19.235667, 15.891297, -19.824401, 0
-19.648258, -7.868857, -4.473981, 0.413840, 5.058249, -0.847657, 21.713783, 16.086186, -16.363101, 0
-19.746741, -11.603829, -3.208172, -0.566617, 3.868929, -1.748638, 22.794499, 17.317802, -12.603501, 0
-18.492652, -15.196597, -0.981113, -1.694516, 2.361829, -2.720546, 22.484877, 19.585333, -8.956760, 0
-16.097669, -17.272621, 1.355668, -2.564838, 0.895074, -3.419197, 21.132562, 22.604755, -5.769119, 0
-13.026170, -16.723180, 2.867700, -2.891094, -0.165292, -3.471332, 19.299743, 25.871488, -3.120717, 0
-9.987760, -13.337532, 2.970843, -2.679942, -0.551284, -2.642786, 17.704107, 28.693307, -0.807918, 0
-7.830895, -8.037014, 1.669451, -2.264011, -0.202862, -0.984937, 16.926206, 30.341388, 1.623808, 0
-7.265591, -2.517385, -0.547794, -2.153726, 0.681744, 1.129907, 17.219428, 30.155392, 4.558757, 0
